1112	0682	birthday
1113	0683	life / livelihood
1114	0684	gift / present
1115	0684	gift / present (offered as a gift)
1116	0684	gift / present (offered as tribute)
1117	0685	age
1118	0686	surname / name (family)
1119	0686	surname / name (family) (lit. 'house name')
1120	0687	name
1121	0688	pain / agony
1122	0688	pain / agony (emotional)
1123	0689	mistake / error
1124	0690	danger
1125	0691	difference / distinction
1126	0692	part / portion / share
1127	0692	part / portion / share (lit. 'share')
1128	0693	gap / crevice
1129	0694	crack / rift / fissure
1130	0694	crack / rift / fissure (in a board, stone, wall, etc.)
1131	0695	mark / trace / track
1132	0696	dregs / sediment
1133	0697	shape / appearance
1134	0698	shadow
1135	0699	dream
1136	0700	advantage / benefit
1137	0701	use
1138	0702	color
1139	0703	direction / orientation
1140	0704	east
1141	0704	east (lit. 'sun rise place')
1142	0705	south
1143	0706	west
1144	0706	west (lit. 'sun set place')
1145	0707	north
1146	0708	middle
1147	0709	side
1148	0710	left
1149	0711	right
1150	0712	front
1151	0713	back
1152	0714	outside
1153	0714	outside (distal)
1154	0714	outside (proximal)
1155	0715	inside
1156	0715	inside (a room)
1157	0715	inside (the sea, a well)
1158	0716	corner / angle
1159	0716	corner / angle (edge, convex)
1160	0716	corner / angle (nook, concave)
1161	0717	point / tip
1162	0718	edge / rim / margin
1163	0719	surroundings
1164	0719	surroundings (of a room)
1165	0719	surroundings (of a village)
1166	0720	vicinity / nearby
1167	0720	vicinity / nearby (of a village)
1168	0721	boundary line / demarcation line
1169	0722	upper part of / upper reaches
1170	0722	upper part of / upper reaches (distal)
1171	0722	upper part of / upper reaches (headwaters)
1172	0722	upper part of / upper reaches (proximal)
1173	0723	lower part of / lower reaches
1174	0723	lower part of / lower reaches (downstream)
1175	0724	on (the table)
1176	0725	under (the table)
1177	0726	in (the sky)
1178	0727	under (the sky)
1179	0728	on (the wall)
1180	0729	on top (of a mountain)
1181	0729	on top (of the roof)
1182	0730	at the bottom of (a hill)
1183	0731	over / above
1184	0732	below / under
1185	0733	upwards
1186	0734	downwards
1187	0735	upper half of the body
1188	0736	lower half of the body
1189	0737	time
1190	0738	today
1191	0739	yesterday
1192	0740	day before yesterday
1193	0741	three days ago
1194	0742	tomorrow
1195	0743	day after tomorrow
1196	0744	three days from now
1197	0745	tonight
1198	0746	tomorrow night / evening
1199	0747	yesterday evening / last night
1200	0748	day (time)
1201	0749	morning
1202	0750	noon
1203	0751	dusk / twilight
1204	0752	night, at / evening, in the
1205	0753	night, at
1206	0754	midnight
1207	0755	year of the mouse
1208	0756	year of the ox
1209	0757	year of the tiger
1210	0758	year of the rabbit
1211	0759	year of the dragon
1212	0760	year of the snake
1213	0761	year of the horse
1214	0762	year of the ram
1215	0763	year of the monkey
1216	0764	year of the chicken
1217	0765	year of the dog
1218	0766	year of the pig
1219	0767	animals (twelve) (different system but analogous)
1220	0767	animals (twelve) representing the twelve years
1221	0768	date (time)
1222	0769	day (first of lunar month)
1223	0770	day (second of lunar month)
1224	0771	month
1225	0772	January
1226	0772	January (year in which New Year is celebrated)
1227	0773	February
1228	0773	February (lit. 'second month')
1229	0774	beginning of a month
1230	0775	middle of a month
1231	0776	end of a month
1232	0777	year
1233	0778	this year
1234	0779	last year
1235	0780	year before last
1236	0781	next year
1237	0782	year after next
1238	0783	past, in the
1239	0784	ancient times, in
1240	0785	present, the (time)
1241	0786	recently / lately
1242	0787	future
1243	0787	future (near)
1244	0788	initially / beginning, in the
1245	0789	Monday
1246	0790	Tuesday
1247	0791	spring (season)
1248	0791	spring (season) (lit. 'second, third months')
1249	0792	summer
1250	0792	summer (lit. 'hot moon')
1251	0792	summer (lit. 'rainy season')
1252	0793	fall / autumn
1253	0794	winter
1254	0794	winter (lit. 'dry season')
1255	0795	New Year's Day
1256	0795	New Year's Day (in Burmese system, around April)
1257	0796	festival
1258	0797	one
1259	0798	two
1260	0799	three
1261	0800	four
1262	0801	five
1263	0802	six
1264	0803	seven
1265	0804	eight
1266	0805	nine
1267	0806	ten
1268	0807	eleven
1269	0808	twelve
1270	0809	thirteen
1271	0810	fourteen
1272	0811	fifteen
1273	0812	sixteen
1274	0813	seventeen
1275	0814	eighteen
1276	0815	nineteen
1277	0816	twenty
1278	0817	thirty
1279	0818	forty
1280	0819	fifty
1281	0820	sixty
1282	0821	seventy
1283	0822	eighty
1284	0823	ninety
1285	0824	hundred
1286	0825	one hundred and one
1287	0826	thousand
1288	0827	ten thousand
1289	0828	one hundred thousand
1290	0829	million
1291	0830	ten million
1292	0831	billion
1293	0832	half
1294	0833	first
1295	0834	second
1296	0835	classifier for people
1297	0836	classifier for bowls
1298	0837	classifier for river
1299	0838	classifier for rope
1300	0839	sheet (of hide)
1301	0839	sheet (of paper)
1302	0840	page
1303	0841	classifier for eggs
1304	0842	classifier for birds
1305	0842	classifier for two birds
1306	0843	classifier for sticks
1307	0843	classifier for sticks (big)
1308	0843	classifier for sticks (small)
1309	0844	blade (of grass)
1310	0845	grain (of rice)
1311	0846	classifier for brooms
1312	0847	classifier for knives
1313	0848	classifier for trees
1314	0849	classifier for books
1315	0849	classifier for two books
1316	0850	line (of wheat)
1317	0851	classifier for bridges
1318	0852	bunch / bundle (of vegetable)
1319	0853	handful (of rice)
1320	0854	classifier for pens
1321	0855	pile (of excrement)
1322	0856	bucket (of water)
1323	0857	bowl (of cooked rice)
1324	0858	patch (of ground / field)
1325	0859	classifier for rocks, stones
1326	0860	classifier for leaves
1327	0861	classifier for flowers
1328	0862	sentence (of speech)
1329	0863	classifier for songs
1330	0864	classifier for garments
1331	0865	pair (of shoes)
1332	0866	pair (of rabbits)
1333	0867	flock (of sheep)
1334	0867	load (of firewood) on the back
1335	0868	section (of road / journey)
1336	0869	section (of bamboo between two joints)
1337	0870	day's (journey)
1338	0871	classifier for one of a pair
1339	0872	roll (of cloth)
1340	0873	bolt (of cloth)
1341	0874	square (area unit for selling cloth)
1342	0875	basketful (of vegetable)
1343	0875	basketful (of vegetable) (carried on back)
1344	0876	load (of firewood) on the back
1345	0877	bundle / sheaf
1346	0878	load of cupped-hands
1347	0879	classifier for age of animals
1348	0879	classifier for age of animals (cows)
1349	0879	classifier for age of animals (horses)
1350	0880	load on an animal's back
1351	0881	bowl (of tobacco)
1352	0881	bowl (of tobacco) (lit. 'pole / shaft')
1353	0882	team / line (of people (&animals))
1354	0883	row (of houses)
1355	0884	string (of beads)
1356	0885	drop (of oil)
1357	0886	classifier for flags
1358	0886	classifier for flags (lit. 'pole / shaft')
1359	0887	story (of building)
1360	0888	classifier for letters
1361	0889	classifier for rooms
1362	0890	parcel / sack (of medicine)
1363	0890	parcel / sack (of presents)
1364	0890	parcel / sack (of things)
1365	0890	parcel / sack (of vegetables)
1366	0891	bottle (of wine)
1367	0892	puddle (of mud)
1368	0893	measure of weight (=1 / 2 kilogram)
1369	0893	measure of weight (Tibetan 'big')
1370	0893	measure of weight (Tibetan 'small')
1371	0894	tael (= .01 of Burmese jin1 (catty), =16.46g)
1372	0894	tael (=50 grams)
1373	0895	m.o.w. borrowed from Eng. 'ounce' (=0.1 tael)
1374	0895	measure of weight (=0.1 tael)
1375	0896	unit of dry measure for grain (=1 decaliter)
1376	0896	unit of dry measure for grain (lit. 'small liter')
1377	0897	liter
1378	0898	mile (=0.5 kilometer)
1379	0898	mile (=0.5 kilometer) (borr. from Ch. 'gong1li3')
1380	0898	mile (=0.5 kilometer) (borr. from Eng. 'mile')
1381	0899	fathom
1382	0900	foot (=1 / 3 meter)
1383	0901	span (thumb to index finger)
1384	0901	span (thumb to middle finger)
1385	0902	fingersbreadth
1386	0903	cubit
1387	0904	team (of oxen)
1388	0904	team (of oxen) (lit. 'pair', from Ch. 'shuang1')
1389	0905	inch
1390	0906	yuan (Chinese money)
1391	0906	yuan (Chinese money) (lit. = clf. for flat obj.)
1392	0906	yuan (Chinese money) (renminbi)
1393	0906	yuan (Chinese money) (silver dollar)
1394	0907	ten cents
1395	0908	hectare, 1 / 15 of
1396	0909	while, a
1397	0910	day's (work)
1398	0911	night's (work)
1399	0912	month's (work)
1400	0913	year's (work)
1401	0914	classifier for age
1402	0915	lifetime
1403	0916	step / stride
1404	0917	time / instance (of going somewhere)
1405	0918	meal
1406	0919	shout
1407	0920	time / instance (of hitting)
1408	0921	time / instance (of kicking)
1409	0922	time / instance (of biting)
1410	0923	some
1411	0924	several / few, a
1412	0924	several / few, a (people)
1413	0924	several / few, a (things)
1414	0925	every day
1415	0926	each / every
1416	0926	each / every (person)
1417	0926	each / every (thing)
1418	0927	double / twice
1419	0928	I
1420	0929	we (two)
1421	0930	we
1422	0931	you
1423	0932	you two
1424	0933	you (pl.)
1425	0934	he
1426	0935	they two
1427	0936	they
1428	0937	we (inclusive)
1429	0938	we (dual, inclusive)
1430	0939	we all
1431	0940	himself / herself
1432	0940	myself
1433	0940	oneself
1434	0940	yourself
1435	0941	other person(s)
1436	0941	other person(s) (lit. 'person home')
1437	0941	other persons
1438	0942	this
1439	0943	these
1440	0943	these (people)
1441	0943	these (things)
1442	0944	here
1443	0945	this side / here
1444	0946	thus / this (way) / (like) this
1445	0947	that
1446	0948	that (over yonder)
1447	0949	those
1448	0949	those (people)
1449	0949	those (things)
1450	0950	there
1451	0951	that side / there
1452	0952	that (way) / (like) that
1453	0953	who
1454	0954	what
1455	0955	where
1456	0956	when
1457	0957	how
1458	0958	how many / how much
1459	0959	how many (a small number)
1460	0959	how many (a small number) (people)
1461	0959	how many (a small number) (things)
1462	0960	others / miscellaneous
1463	0961	respective / individual / each
1464	0962	all / everything
1465	0963	all / whole, the
1466	0964	big / large
1467	0965	small
1468	0966	wide (in diameter) / coarse
1469	0966	wide (in diameter) / coarse (of a rope)
1470	0966	wide (in diameter) / coarse (of roasted barley)
1471	0966	wide (in diameter) / coarse (of texture)
1472	0967	thin (in diameter) / fine / tiny
1473	0967	thin (in diameter) / fine / tiny (of a rope)
1474	0967	thin (in diameter) / fine / tiny (of roasted barley)
1475	0967	thin (in diameter) / fine / tiny (of texture)
1476	0968	high / tall
1477	0968	high / tall (of person's physique)
1478	0968	high / tall (of trees)
1479	0969	low / short
1480	0969	low / short (person)
1481	0970	protruding / raised
1482	0971	sunken / dented
1483	0972	long
1484	0973	short
1485	0974	far / distant
1486	0975	near
1487	0976	wide / broad
1488	0976	wide / broad (clothing)
1489	0976	wide / broad (road)
1490	0977	narrow
1491	0978	spacious / commodious
1492	0979	cramped / narrow
1493	0980	thick
1494	0981	thin
1495	0982	deep
1496	0983	shallow
1497	0984	full
1498	0985	empty
1499	0986	shrivelled / shrunken
1500	0987	many / much
1501	0988	few / little
1502	0989	square / rectangular
1503	0989	square / rectangular (lit. 'four corners')
1504	0989	square / rectangular (lit. 'four face four corner')
1505	0989	square / rectangular (lit. 'four sides')
1506	0989	square / rectangular (lit. 'four square body')
1507	0990	circle / circular
1508	0990	circle / circular (planar)
1509	0990	circle / circular (spherical)
1510	0990	circle / circular (tubular)
1511	0991	flat / shallow
1512	0992	pointed
1513	0993	bald / bare
1514	0993	bald / bare (head)
1515	0993	bald / bare (lit. 'bald mountain package')
1516	0993	bald / bare (mountain)
1517	0993	bald / bare (tail)
1518	0994	level / flat
1519	0995	wrinkled / creased
1520	0996	right / obverse side
1521	0996	right / obverse side (lit. 'outside side')
1522	0997	reverse side
1523	0998	hit sthg on the target
1524	0999	slanting / leaning
1525	1000	askew / awry / slanting
1526	1001	horizontal
1527	1002	vertical
1528	1003	straight
1529	1003	straight (horizontal)
1530	1003	straight (vertical)
1531	1004	curved / crooked / bent
1532	1005	black
1533	1005	black (of faces)
1534	1006	white
1535	1007	red
1536	1008	yellow
1537	1009	green
1538	1010	blue
1539	1010	blue (lit. 'sky color')
1540	1011	grey
1541	1011	grey (deep)
1542	1011	grey (lit. 'pigeon color')
1543	1012	bright
1544	1013	dark
1545	1014	heavy
1546	1015	light (weight)
1547	1016	quick / fast
1548	1016	quick / fast (body movement)
1549	1016	quick / fast (speed)
1550	1017	slow
1551	1017	slow (body movement)
1552	1017	slow (travel)
1553	1018	early
1554	1019	late
1555	1020	sharp
1556	1021	blunt / dull
1557	1022	clear (water)
1558	1023	muddy / turbid
1559	1024	fat
1560	1024	fat (adult)
1561	1024	fat (infant)
1562	1025	fat (adult pig)
1563	1025	fat (pig)
1564	1025	fat (young pig)
1565	1026	thin
1566	1027	poor (land)
1567	1028	dry
1568	1028	dry (inside of object)
1569	1028	dry (of damp objects: become dry)
1570	1029	wet
1571	1030	thick (porridge)
1572	1031	watery / thin (porridge)
1573	1032	woven, tightly (fabric)
1574	1033	thin (fabric)
1575	1033	thin (hair)
1576	1034	hard
1577	1035	soft
1578	1035	soft / spongy / loose
1579	1036	sticky / glutinous
1580	1037	smooth / glossy / sleek
1581	1038	rough / coarse
1582	1039	slippery (road)
1583	1040	tense / tight / taut
1584	1041	lax / fluffy / puffy
1585	1041	lax / loose / slack
1586	1042	crisp / brittle
1587	1043	solid
1588	1043	solid (of objects)
1589	1043	solid (of the body)
1590	1044	chaotic / disorderly / messy
1591	1045	right / correct
1592	1046	wrong
1593	1047	true
1594	1047	true (words)
1595	1048	fake (goods)
1596	1048	false
1597	1048	false (words)
1598	1049	uncooked / raw
1599	1050	new
1600	1051	used / old
1601	1051	used / old (of things)
1602	1052	good
1603	1052	good (quality of material)
1604	1052	good (thought)
1605	1053	bad
1606	1053	bad (things)
1607	1053	bad (words)
1608	1054	expensive
1609	1055	cheap
1610	1056	overgrown (plant)
1611	1057	tender young (plant)
1612	1058	old / elderly
1613	1059	young
1614	1060	beautiful
1615	1060	beautiful, grow to be
1616	1061	ugly
1617	1061	ugly (bad)
1618	1061	ugly (looking)
1619	1062	hot
1620	1062	hot (water)
1621	1062	hot (weather)
1622	1063	cold (water)
1623	1063	cold (weather)
1624	1063	cold (weather, water)
1625	1064	lukewarm (water)
1626	1065	warm
1627	1066	cool, pleasantly
1628	1067	difficult
1629	1068	easy
1630	1069	fragrant (smell)
1631	1070	stinking / smelly
1632	1071	savory / appetizing
1633	1072	sour
1634	1073	sweet
1635	1074	bitter
1636	1075	hot / spicy
1637	1076	salty
1638	1077	tasteless / insipid
1639	1078	astringent
1640	1079	fishy-smelling
1641	1080	bored
1642	1080	greasy / oily
1643	1080	greasy / oily (food)
1644	1081	idle / not busy
1645	1082	busy
1646	1083	rich
1647	1084	poor
1648	1085	clean
1649	1086	dirty
1650	1087	living (adj.)
1651	1087	living (adj.) (animals)
1652	1087	living (adj.) (plants)
1653	1088	fresh
1654	1089	dead
1655	1090	clear / lucid
1656	1091	tasty / delicious
1657	1092	pleasant to the ears
1658	1093	beautiful / pleasant to the eyes
1659	1094	loud
1660	1095	hard / laborious
1661	1096	bored
1662	1097	hurriedly / hastily
1663	1098	multicolored / patterned (cloth)
1664	1099	clever
1665	1100	stupid
1666	1100	stupid (male)
1667	1101	honest / well-behaved
1668	1102	sly / cunning
1669	1103	careful / attentive
1670	1104	gentle / amiable
1671	1105	arrogant / conceited
1672	1106	suitable
1673	1107	fierce / ferocious
1674	1108	severe / fierce / sharp
1675	1108	severe / fierce / sharp (potent liquor)
1676	1108	severe / fierce / sharp (temper)
1677	1109	polite / courteous
1678	1110	stingy
1679	1111	industrious / hardworking
1680	1112	lazy
1681	1113	clumsy / awkward
1682	1114	well-behaved / lovable (child)
1683	1115	hardworking / exerting oneself
1684	1116	pitiable / pitiful
1685	1117	happy / excited
1686	1118	blissful
1687	1119	safe and sound
1688	1120	sad
1689	1121	affectionate / intimate
1690	1122	bothersome / disagreeable
1691	1123	alone
1692	1124	cliffy / precipitous
1693	1125	near / close to
1694	1126	love / like
1695	1126	love / like (one's child)
1696	1127	like (to eat)
1697	1128	install
1698	1129	press (with palm or finger)
1699	1129	press (with palm or finger) (a bell)
1700	1130	decoct (herbal medicine)
1701	1130	decoct (porridge / conjee)
1702	1131	pull up (weeds)
1703	1131	thin out (seedlings)
1704	1132	rake (the fields)
1705	1133	grasp (with the fingers and thumb of both hands)
1706	1134	put in order / arrange
1707	1134	put in order / arrange (things w / out legs)
1708	1134	put in order / arrange (things with legs)
1709	1135	swing / sway
1710	1136	lose / defeated
1711	1137	worship / make obeisance to
1712	1138	move (house)
1713	1139	move (a stool)
1714	1140	help
1715	1141	bind / tie up
1716	1142	wrap
1717	1143	shell (melon seeds)
1718	1143	shell (peanuts)
1719	1143	strip off sticky things
1720	1144	skin (cattle)
1721	1145	peel off (paint)
1722	1146	secret, keep
1723	1147	protect
1724	1148	eaten one's fill, have
1725	1149	hug / hold in the arms
1726	1149	hug / hold in the arms (a child)
1727	1150	dig
1728	1151	carry (a child) on the back)
1729	1152	spout / burst forth
1730	1153	force / compel
1731	1154	compare
1732	1154	compare ('than'--functor)
1733	1155	close (the mouth)
1734	1156	plait
1735	1157	weave (a basket)
1736	1158	change
1737	1159	alter
1738	1160	ill, to be
1739	1161	patch (clothing)
1740	1162	tinker (pans)
1741	1163	wipe (the table)
1742	1164	wipe away / erase
1743	1165	guess (a riddle)
1744	1166	guessed right, have
1745	1167	cut (cloth)
1746	1167	cut (paper)
1747	1167	cut (paper, cloth)
1748	1168	step on / tread
1749	1169	hide (sthg.)
1750	1170	scratch (an itch against sthg.)
1751	1171	poke (a sign into earth) / insert
1752	1172	transplant (rice seedlings)
1753	1173	audit (accounts)
1754	1174	unseam (clothing)
1755	1174	unseam (clothing) (causative)
1756	1174	unseam (clothing) (simplex)
1757	1175	pull down (a house)
1758	1176	fall down (a house) / collapse
1759	1177	support s.b. with one's hand
1760	1177	support s.b. with one's hand (causative)
1761	1177	support s.b. with one's hand (simplex)
1762	1178	add water
1763	1178	dilute / add water
1764	1178	dilute water
1765	1179	wind (thread onto a keel)
1766	1180	want to eat (meat) badly
1767	1181	gluttonous
1768	1182	taste ('have a look')
1769	1182	taste / try the flavor of
1770	1183	repay
1771	1184	sing
1772	1184	sing (Han songs)
1773	1184	sing (own songs)
1774	1185	make a row, racket
1775	1185	make a row, racket ('yell at each other')
1776	1186	stir-fry
1777	1186	stir-fry (grain)
1778	1187	sink
1779	1188	weigh (food)
1780	1189	commend / praise
1781	1190	prop up / support
1782	1191	open (an umbrella)
1783	1192	done, be / accomplished
1784	1193	accomplish / succeed
1785	1194	fill (a bowl with porridge)
1786	1194	fill (a bowl with rice)
1787	1195	hold, can
1788	1196	admit
1789	1197	clarify / clear up
1790	1198	eat
1791	1198	eat (meat, corn, etc.)
1792	1198	eat (rice, etc.)
1793	1199	charge / sprint (in the front)
1794	1200	rinse / flush
1795	1200	rinse / flush ('sprinkle, splash')
1796	1201	pestle / pound
1797	1202	take out (from in between, a part from a whole)
1798	1203	smoke (a cigarette)
1799	1203	smoke (an opium cigarette)
1800	1204	whip / thrash
1801	1205	produce
1802	1206	go out
1803	1206	go out (future)
1804	1206	go out (past)
1805	1207	come out (the sun)
1806	1208	come out
1807	1208	come out (future)
1808	1208	come out (past)
1809	1209	withdraw / take out
1810	1210	hoe up (weeds)
1811	1211	wear (a garment)
1812	1212	put on (shoes)
1813	1213	thread (a needle)
1814	1214	puncture (sthg.)
1815	1215	punch a hole / perforate
1816	1216	hand down (to posterity)
1817	1217	infect
1818	1218	blow (the trumpet)
1819	1219	blow away (a speck of dust)
1820	1220	beat / thump
1821	1221	jab / poke / stab
1822	1222	pierce through
1823	1223	hurt by stinging
1824	1224	urge / hurry / speed up
1825	1225	twist (hemp fibers) between the palms
1826	1226	wrong, be
1827	1227	promise / consent
1828	1228	hit (a person)
1829	1228	hit (a person) (with a fist)
1830	1229	gesticulate
1831	1230	hunt
1832	1231	fire (a shot)
1833	1232	hit, have (the target)
1834	1233	war, go to / battle
1835	1234	fight
1836	1234	fight ('mutually hit')
1837	1235	break up / scatter
1838	1236	separated accidentally and lose contact with, get
1839	1237	overthrow / down with
1840	1237	overthrow / down with (traitors)
1841	1238	fetch / draw (water)
1842	1239	chop (firewood)
1843	1239	gather (firewood)
1844	1240	bet
1845	1241	thresh grain
1846	1241	thresh grain (lit. 'hit chain cangue')
1847	1242	doze / nod off
1848	1243	yawn
1849	1244	hiccup
1850	1245	belch
1851	1246	open
1852	1246	open (chest, trunk)
1853	1246	open (door, lock)
1854	1247	break (thunderbolt)
1855	1248	thunder
1856	1249	carry (money) on one
1857	1250	bring up (children)
1858	1251	lead (the way) / guide
1859	1251	lead (the way) / guide (lit. 'lead head')
1860	1252	wear (a hat)
1861	1253	wear (a turban)
1862	1254	wear (a bracelet)
1863	1255	hold up / delay
1864	1256	block (the wind)
1865	1257	fall down (a wall) / topple
1866	1258	topple / tear down (a wall)
1867	1259	pound to pieces
1868	1260	reverse
1869	1261	pour or throw out (water)
1870	1262	arrive
1871	1262	arrive (2nd / 3rd person singular)
1872	1263	get / acquire
1873	1264	wait
1874	1265	quake (earth)
1875	1266	lower (the head)
1876	1267	nod
1877	1268	light (a fire)
1878	1269	burn
1879	1270	light (a light)
1880	1271	pad
1881	1272	wither
1882	1273	hold danglingly in the mouth
1883	1274	drop
1884	1275	hang
1885	1276	fish
1886	1277	fall over / down
1887	1278	fold up (a quilt)
1888	1279	bite (mosquito)
1889	1280	hammer in (a nail
1890	1280	hammer in (a nail)
1891	1281	lose / mislay
1892	1282	understand / grasp
1893	1283	freeze (meat)
1894	1284	frostbitten, be (hand)
1895	1285	move
1896	1286	stir / budge
1897	1287	read
1898	1288	block up / plug
1899	1289	cross (a river)
1900	1290	snap (thread)
1901	1291	snap (a thread)
1902	1292	break / snap (stick)
1903	1293	snap / break (a stick)
1904	1294	heap / stack (hay, grass)
1905	1295	hide oneself
1906	1296	chop / cut (meat)
1907	1297	stamp (one's foot)
1908	1298	hungry, be
1909	1299	occur / happen
1910	1300	develop (career / undertaking)
1911	1301	develop (a career / undertaking)
1912	1302	swear / vow
1913	1303	shiver / tremble
1914	1303	shiver / tremble (from cold)
1915	1303	shiver / tremble (from fear)
1916	1304	ferment
1917	1305	fever, have
1918	1306	worry / anxious, be
1919	1307	germinate / sprout
1920	1308	punish
1921	1309	turn inside out (clothing) or the reverse
1922	1310	turn over (on bed)
1923	1311	oppose
1924	1312	ruminate
1925	1312	ruminate (cow)
1926	1313	spin (into yarn)
1927	1314	put sthg. somewhere
1928	1315	put in (salt)
1929	1316	put out to pasture
1930	1316	put out to pasture (cows)
1931	1316	put out to pasture (sheep)
1932	1317	set on fire
1933	1318	fly
1934	1319	divide / share (things)
1935	1320	divide family property and live apart (offspring)
1936	1321	separate
1937	1322	separate (cause to)
1938	1323	crazy, become
1939	1324	sew (up)
1940	1325	apply (ointment)
1941	1326	hatch / incubate
1942	1327	put one's hand on (sthg.) for
1943	1328	satisfy (conditions, requireme
1944	1329	conform (cause to) / satisfy
1945	1330	rot
1946	1331	put (soil) on
1947	1332	pull (a quilt) over (causative)
1948	1332	pull (a quilt) over oneself
1949	1332	pull (a quilt) over oneself (simplex)
1950	1333	dry, be
1951	1334	go (to market / a fair)
1952	1335	dare
1953	1336	work / labor
1954	1337	tell
1955	1338	complain about s.b. to his sup
1956	1339	cut (meat)
1957	1340	sever (a rope)
1958	1341	cut off / sever
1959	1341	cut off / sever (intransitive)
1960	1341	cut off / sever (transitive)
1961	1342	mow / cut (grass)
1962	1343	on the other side (of a riv
1963	1344	hurt (the foot from grit in the shoe)
1964	1344	hurt (the foot from grit in the shoe) (causative)
1965	1344	hurt (the foot from grit in the shoe) (simplex)
1966	1345	give
1967	1345	give (as a gift)
1968	1345	give (hand over)
1969	1346	follow
1970	1347	plough / till
1971	1348	hook
1972	1349	enough, be
1973	1350	assess / estimate
1974	1351	hire / employ
1975	1351	hire / employ (a draught animal)
1976	1351	hire / employ (a person)
1977	1352	shave (hairs) / scrape
1978	1353	blow (whirlwind)
1979	1353	blow (wind)
1980	1354	hang (on the wall)
1981	1355	hung, be
1982	1356	close (the door)
1983	1357	pen in (sheep)
1984	1358	manage
1985	1358	manage / control
1986	1359	fill (with medicine)
1987	1359	fill (with water)
1988	1359	fill (with water) (field)
1989	1359	fill (with water) (kettle)
1990	1360	kneel
1991	1361	roll
1992	1361	roll (intransitive)
1993	1361	roll (transitive)
1994	1362	celebrate (the New Year)
1995	1363	cross (a bridge)
1996	1364	go by (two years) / pass
1997	1365	shy, be / bashful
1998	1366	afraid, be
1999	1367	ask s.b. to come here / fetch
2000	1368	yell / shout
2001	1369	weld / solder
2002	1370	drink
2003	1371	suitable
2004	1372	close (a book)
2005	1373	hate
2006	1374	dry by fire
2007	1375	coax / fool
2008	1376	regret
2009	1377	paddle / row
2010	1378	draw (a picture)
2011	1379	pregnant, be
2012	1379	pregnant, be (person)
2013	1380	doubt
2014	1381	repay (a debt)
2015	1382	return (a pen)
2016	1383	change
2017	1383	take (a breath)
2018	1384	wave / wield
2019	1385	return
2020	1385	return (come back)
2021	1385	return (future)
2022	1385	return (go back)
2023	1385	return (past)
2024	1386	return, cause to
2025	1387	turn one's head to the back
2026	1388	recall / recollect
2027	1389	answer / reply
2028	1390	destroy / exterminate
2029	1391	destroy (cause to)
2030	1392	know (to write)
2031	1393	mix / blend / mingle
2032	1393	mix / blend / mingle (cows, horses, etc.)
2033	1393	mix / blend / mingle (rice, bread, etc.)
2034	1394	mix (cause to)
2035	1394	mix (cause to) (cows, horses, etc.)
2036	1394	mix (cause to) (rice, bread, etc.)
2037	1395	muddle (the water)
2038	1396	alive, become / active
2039	1396	alive, become / active (people)
2040	1396	revive (vi.) (animals)
2041	1396	survive (plants)
2042	1397	support / raise
2043	1398	get / gain
2044	1399	mix (powder) with water
2045	1399	mix (powder) with water (stomp w / feet)
2046	1400	gather ( of water) / build up
2047	1401	accumulate
2048	1402	gather / assemble
2049	1403	assemble / muster (a team)
2050	1404	press (a tube of toothpaste)
2051	1405	squeeze (for milk)
2052	1406	pinch (of a shoe)
2053	1407	remember
2054	1408	deposit / leave with
2055	1409	send (a letter)
2056	1410	envy
2057	1411	avoid certain food (because of
2058	1412	buckle up / fasten (a belt)
2059	1413	pick up (food with chopsticks)
2060	1414	pick up
2061	1415	reduce
2062	1416	scissor
2063	1416	scissor (for cutting cloth)
2064	1416	scissor (paper)
2065	1416	scissor (wool, hair)
2066	1417	tell (a story)
2067	1418	land / descend
2068	1418	land / descend (causative)
2069	1418	land / descend (simplex)
2070	1419	exchange
2071	1420	turn / hand over / consign
2072	1421	make friends with
2073	1421	make friends with (sbj. = female)
2074	1421	make friends with (sbj. = male)
2075	1422	water / sprinkle / irrigate
2076	1422	water / sprinkle / irrigate (earth)
2077	1422	water / sprinkle / irrigate (flowers)
2078	1423	burnt / scorched
2079	1424	chew
2080	1425	teach
2081	1426	crow (of cocks)
2082	1427	crow (of hens)
2083	1428	meow
2084	1429	bray
2085	1430	neigh
2086	1431	moo
2087	1431	moo ((female) cow)
2088	1431	moo (bull)
2089	1432	bark
2090	1433	grunt (of pigs)
2091	1434	baa / bleat
2092	1435	growl (of tigers)
2093	1435	growl (of wild animals)
2094	1436	howl (of wolves)
2095	1436	howl (of wolves) (lit. 'cry')
2096	1436	howl (of wolves) (lit. 'groan / moan')
2097	1437	called, be / named
2098	1437	called, be / named (lit. = copula)
2099	1438	lift (the lid)
2100	1439	bear (fruit)
2101	1440	freeze / ice up
2102	1441	marry
2103	1441	marry (lit. 'drink liquor')
2104	1441	marry (lit. 'hold wedding ceremony')
2105	1441	marry (of a man)
2106	1441	marry (of a woman)
2107	1442	borrow (money)
2108	1442	lend (money)
2109	1443	borrow (tools)
2110	1443	lend (tools)
2111	1444	soak / steep
2112	1445	ban / forbid / prohibit
2113	1446	immerse / submerge
2114	1447	enter (a house)
2115	1447	enter (a house) (future)
2116	1447	enter (a house) (past)
2117	1448	pass / go by
2118	1449	startle / disturb
2119	1450	startled, be / shy (of animals)
2120	1451	rescue / save
2121	1452	live / reside
2122	1452	live / reside (lit. 'be at')
